city,total_margin,margin_share,cumulative_share
Lansdale,240.78722484823737,0.000014291533800852686,0.9885380876211002
Maribãñez,240.46974227242382,0.000014272690139332518,0.9885523603112395
Chartres,240.43781597779397,0.000014270795206081278,0.9885666311064455
Vielsalm,240.175315579803,0.000014255214922231128,0.9885808863213678
Baixio do Boi,239.22719961643517,0.000014198941042476338,0.9885950852624102
Espartinas,238.93667682056284,0.000014181697534812073,0.988609266959945
Sulzbach-Rosenberg,238.82813888615055,0.000014175255442382521,0.9886234422153873
Wasco,238.81199955381456,0.000014174297518581752,0.9886376165129059
Addison,238.51950144802407,0.000014156936769612513,0.9886517734496756
Saint-Nabord,238.49369553467182,0.000014155405101629844,0.9886659288547772
Okinawa City,238.3549514227241,0.000014147170170699352,0.9886800760249479
Saint-Brevin-les-Pins,238.25058338688598,0.000014140975575812314,0.9886942170005236
Salford,238.1643616856014,0.000014135858027075864,0.9887083528585507
Spicheren,238.12455033325105,0.000014133495089058154,0.9887224863536398
Kruibeke,237.9932656015116,0.00001412570289749827,0.9887366120565373
Werne,237.9552961346908,0.000014123449281598124,0.9887507355058188
Logansport,237.89508266075896,0.000014119875408862534,0.9887648553812277
Southern Shops,237.82673973600822,0.000014115819025805917,0.9887789712002535
Dyersburg,237.64722231883806,0.000014105164061710765,0.9887930763643152
Montmeló,237.39842738772148,0.00001409039724353852,0.9888071667615588
Little Egg Harbor Township,237.37610825154124,0.00001408907252753946,0.9888212558340863
Bemidji,236.83703784789427,0.000014057076881177342,0.9888353129109675
Bad Langensalza,236.8259993456304,0.00001405642170884287,0.9888493693326763
Coos Bay,236.56679707951355,0.000014041037180241731,0.9888634103698566
Mettmann,236.14601606343268,0.000014016062407938644,0.9888774264322645
Eureka,236.11800012364984,0.000014014399567434454,0.9888914408318319
Tittabawassee Township,235.96616659353106,0.0000140053877353941,0.9889054462195673
Huétor Vega,235.56669062615873,0.000013981677489578824,0.9889194278970569
De Haan,235.46043232511792,0.00001397537070107747,0.9889334032677579
Bournda,235.4159903339446,0.000013972732919029725,0.988947376000677
Gradignan,235.01999975927174,0.000013949229543024943,0.98896132523022
Waltham,234.84408417877748,0.00001393878836008297,0.98897526401858
Ham,234.34766179863544,0.000013909324017737685,0.9889891733425978
Fameck,233.7690003644675,0.000013874978510201422,0.989003048321108
Dentergem,233.7480003498494,0.000013873732088515546,0.9890169220531965
Santa Paula,233.44938112125817,0.000013856008030265835,0.9890307780612267
Nelson,233.3334953194244,0.000013849129817125624,0.9890446271910438
Château-Thébaud,233.1785445822799,0.000013839932968336145,0.9890584671240122
Wachtebeke,232.93035143923535,0.000013825201868315382,0.9890722923258806
Meerschaum Vale,232.34400035440922,0.000013790399954080768,0.9890860827258346
Yucca Valley,232.07253011099738,0.000013774287279655904,0.9890998570131143
Marsberg,232.06080011413695,0.0000137735910647852,0.9891136306041791
East Meadow,231.95400058105588,0.000013767252152337061,0.9891273978563314
Galapagar,231.9005998252943,0.000013764082637399388,0.989141161938969
Daventry,231.76328987811416,0.00001375593282898428,0.9891549178717979
Baschurch,231.72182765767917,0.000013753471906378529,0.9891686713437042
Bedburg,231.5843905347571,0.000013745314549654264,0.9891824166582539
Lapeer,231.40710341348648,0.000013734791961141973,0.9891961514502151
Briagolong,231.37823571182298,0.000013733078565697771,0.9892098845287808
Lebach,231.18740628217876,0.000013721752195514815,0.9892236062809764
Château-Gontier-sur-Mayenne,231.0456004088815,0.000013713335538723058,0.9892373196165151
Eu,231.03899966552854,0.00001371294376234539,0.9892510325602775
Belen,231.03143596458568,0.000013712494831187383,0.9892647450551086
Bendoc,230.98350937662275,0.00001370965022656908,0.9892784547053352
Kirkburton,230.8483187612396,0.000013701626207643141,0.9892921563315428
Beeville,230.82450047135353,0.00001370021251181605,0.9893058565440547
Grigny,230.8167097541683,0.000013699750106478491,0.9893195562941611
Morris Township,230.26979763024374,0.000013667289027573286,0.9893332235831888
Tulle,230.09751198511364,0.000013657063293536397,0.9893468806464822
Columbia Heights,230.05589853731766,0.000013654593395076789,0.9893605352398773
Mutxamel,230.04000082612038,0.000013653649812305421,0.9893741888896896
Colmenar Viejo,230.0159997716546,0.000013652225268784186,0.9893878411149585
Witten,229.57428224957852,0.00001362600784424616,0.9894014671228026
Lorca,229.37205017219003,0.000013614004688466463,0.9894150811274911
Noyal-sur-Vilaine,229.32905571512373,0.000013611452822449487,0.9894286925803136
Braidwood,229.2900004740805,0.000013609134762187688,0.9894423017150757
Opa-locka,229.25991042792805,0.000013607348816475958,0.9894559090638922
Titusville,229.1362536656521,0.000013600009370627514,0.9894695090732628
Nessetal,228.76631892448694,0.00001357805249620943,0.989483087125759
Jamberoo,228.74642937624705,0.000013576871984447923,0.9894966639977435
Fenton,228.37799920537327,0.000013555004411350491,0.9895102190021549
Auxerre,228.28308400358242,0.000013549370874041925,0.9895237683730289
Mishima City,228.18120097405762,0.000013543323772659762,0.9895373116968015
Ba Chao City,227.68482878115805,0.000013513862409096563,0.9895508255592106
Tagnon,227.6250000789296,0.000013510311373859133,0.9895643358705845
Herzele,226.50750008513774,0.000013443983980685367,0.9895777798545652
Port Charlotte,226.15569130181282,0.000013423102942991222,0.9895912029575081
Elgin Vale,226.1385001279414,0.000013422082588848203,0.9896046250400969
Wooroonooran,226.07283253094005,0.000013418184995515511,0.9896180432250924
Sucé-sur-Erdre,226.06199969630688,0.000013417542030248495,0.9896314607671226
Wardenburg,225.93840544012784,0.000013410206294347692,0.9896448709734169
Ryde,225.8269809271176,0.000013403592873743948,0.9896582745662907
Ak-Chin Indian Community,225.470134304786,0.000013382412823315664,0.9896716569791141
Illescas,225.06498236648596,0.000013358365689484767,0.9896850153448035
Nakatsugawa City,224.9850082397461,0.000013353618955366223,0.9896983689637588
L'Ametlla del Vallès,224.94684036931378,0.000013351353563542658,0.9897117203173225
Raritan Township,224.78351731647135,0.00001334165978958257,0.989725061977112
Sant Pere de Ribes,224.7169515521128,0.000013337708886988341,0.989738399685999
Cervelló,224.67599974572659,0.000013335278259177654,0.9897517349642582
Tarancón,224.5936471441392,0.000013330390354555985,0.9897650653546128
Tantanoola,224.55243144233864,0.000013327944063662522,0.9897783932986765
Romans-sur-Isère,224.46579141782925,0.000013322801686031969,0.9897917161003624
Kirkwood,224.45063720451725,0.00001332190223236739,0.9898050380025948
Moree,224.2843206082213,0.000013312030781508214,0.9898183500333763
Injinoo,224.2800009548664,0.000013311774395514446,0.9898316618077718
Montigny-le-Tilleul,224.26671342169027,0.00001331098573561093,0.9898449727935074
Flesselles,223.78652951458588,0.000013282485201401388,0.9898582552787089
West Whittier-Los Nietos,223.7561350008437,0.000013280681184511453,0.9898715359598933
Kurashiki City,223.6102555375826,0.000013272022746417986,0.9898848079826397
Saulnot,223.44180220257192,0.000013262024472910373,0.9898980700071126
Cardedeu,223.36812179114028,0.000013257651292019653,0.9899113276584046
Niederelbert,223.2959990054369,0.000013253370561468681,0.9899245810289661
Hoeselt,223.20899958070368,0.00001324820685222284,0.9899378292358184
Glastonbury,223.14149875304105,0.000013244200450468202,0.9899510734362689
Sawyers Gully,222.92229185942705,0.000013231189782101395,0.989964304626051
Sarcelles,222.77657896077454,0.000013222541230179153,0.9899775271672812
Castellbisbal,222.67419344649457,0.000013216464304632243,0.9899907436315858
Sentmenat,222.58410845251902,0.00001321111745644641,0.9900039547490422
Saint-André-de-Cubzac,222.36450023576617,0.000013198082968197931,0.9900171528320104
Erlanger,222.11970208620207,0.000013183553372489163,0.990030336385383
Viernheim,221.94611863895796,0.000013173250609520233,0.9900435096359925
Sallanches,221.72138984809132,0.00001315991219793,0.9900566695481905
Seesen,221.5163698459129,0.00001314774356941231,0.9900698172917599
Burnley,221.28749946970493,0.000013134159340765415,0.9900829514511007
Las Cabezas de San Juan,221.2585183724123,0.000013132439214908222,0.9900960838903156
Frederick,221.17713217627153,0.000013127608669708815,0.9901092114989852
Sand Springs,221.12342674914345,0.000013124421071498097,0.9901223359200567
Benisa,221.00705762635974,0.000013117514171629605,0.9901354534342284
Ashwaubenon,220.91997353143125,0.00001311234543692214,0.9901485657796653
La Trinité,220.9137271050927,0.000013111974690454141,0.9901616777543557
Bad Friedrichshall,220.84998272660044,0.00001310819124662563,0.9901747859456024
Ville-sous-Anjou,220.64399926364422,0.0000130959654334617,0.9901878819110358
Sant Boi de Llobregat,220.54803254559383,0.000013090269485117105,0.9902009721805209
Tassin-la-Demi-Lune,220.49280247202216,0.000013086991393998398,0.9902140591719151
Wayland,220.13550242513045,0.000013065784431293389,0.9902271249563463
Ofu City,219.80940015313624,0.000013046429161736718,0.990240171385508
Vera,219.521936422686,0.000013029367219921333,0.9902532007527279
Erftstadt,218.88846435552367,0.000012991768516479103,0.9902661925212445
Miguelturra,218.69559050768504,0.000012980320803181923,0.9902791728420476
Walkern,218.5489500167828,0.000012971617195531543,0.9902921444592432
Villeparisis,218.51625075878576,0.000012969676384297798,0.9903051141356275
Palau-solità i Plegamans,218.46938886327356,0.000012966894972766906,0.9903180810306003
San Gabriel,218.18763156233345,0.000012950171726786723,0.990331031202327
Palm Harbor,217.70730258440673,0.000012921662582134653,0.9903439528649092
Pelt,217.67562043890462,0.000012919782139957489,0.9903568726470491
Owosso charter Township,217.20974433015664,0.00001289213082183055,0.990369764777871
Long Branch,216.95915924059102,0.000012877257751717407,0.9903826420356227
Neuburg an der Donau,216.7658992557865,0.000012865787119889134,0.9903955078227425
Kirtland,216.66243768591772,0.000012859646326814248,0.9904083674690695
Montigny-lès-Metz,216.59880435569846,0.000012855869474075227,0.9904212233385435
Ebetsu City,216.2426394225141,0.00001283472988419669,0.9904340580684278
Gersthofen,216.1879791055177,0.000012831485610052115,0.9904468895540378
Bilston,215.71290605493485,0.000012803288422412453,0.9904596928424603
Sigogne,215.59571534384295,0.000012796332758507229,0.9904724891752188
Òdena,215.40156255234268,0.000012784809135590752,0.9904852739843544
Bingen am Rhein,215.3401826421411,0.000012781166030928982,0.9904980551503852
New Kingman-Butler,215.2990788826999,0.000012778726384192049,0.9905108338767695
Pézenas,215.11133835399764,0.000012767583350696692,0.9905236014601202
Mühlhausen/Thüringen,215.0547009130709,0.0000127642217275794,0.9905363656818478
Braybrook,214.9960271092612,0.000012760739239457784,0.9905491264210873
Lorquí,214.8992321831381,0.00001275499413417111,0.9905618814152215
Balma,214.71899971738458,0.00001274429672953118,0.990574625711951
Hitten,214.4645700218122,0.000012729195469086382,0.99058735490742
Dom Pedrito,214.44938959963494,0.000012728294459837265,0.9906000832018799
Verneuil-sur-Seine,214.41633412820664,0.000012726332506135118,0.990612809534386
Saughall,214.07864854633664,0.000012706289728074955,0.9906255158241141
Bormujos,214.05821931181916,0.000012705077184112889,0.9906382209012982
Shepshed,213.88953005761027,0.000012695064908005275,0.9906509159662061
Sachsenheim,213.7817099967126,0.000012688665423789698,0.99066360463163
Ranst,213.69000010192394,0.000012683222132260958,0.9906762878537623
Benifayó,213.6240003251005,0.000012679304822935617,0.9906889671585852
Port Stephens,213.3725942941546,0.000012664383027183097,0.9907016315416125
Knoxfield,213.250229866561,0.000012657120285756188,0.9907142886618983
Aspen Hill,212.1530071749405,0.000012591996418847384,0.9907268806583172
Menasha,212.1111299541731,0.0000125895108645724,0.9907394701691817
Pfetterhouse,211.96562828554858,0.000012580874849864649,0.9907520510440315
Vinings,211.7898300870732,0.000012570440633941344,0.9907646214846655
Stephenville,211.78835809419618,0.000012570353266200096,0.9907771918379317
Mittweida,211.69493600480766,0.000012564808350147827,0.9907897566462819
Hackensack,211.68899973761293,0.000012564456012670962,0.9908023211022946
Brea,211.16948862885522,0.000012533621276420279,0.990814854723571
Bois-d'Arcy,211.11599556358158,0.000012530446282601767,0.9908273851698537
Beechworth,210.66294009089603,0.00001250355591246013,0.9908398887257661
Bekkevoort,210.5762444980985,0.000012498410236664283,0.9908523871360028
San Miguel de Salinas,210.33645148161537,0.000012484177712482665,0.9908648713137153
Deerfield,210.23073713715792,0.000012477903209638916,0.9908773492169248
Noyal-Muzillac,210.18000015243888,0.000012474891798495645,0.9908898241087233
Kapelle-op-den-Bos,210.06140700691856,0.000012467852895377668,0.9909022919616187
Coburg,210.05952170760511,0.000012467740996505626,0.9909147597026152
Marcollat,208.99835541808633,0.000012404757198654467,0.9909271644598139
Dinant,208.79562193306265,0.000012392724282640725,0.9909395571840965
Wisconsin Rapids,208.55399970151484,0.000012378383188376362,0.9909519355672849
Saint-Dizier,208.2963897555104,0.000012363093169343671,0.9909642986604542
Kyabram,208.275000102818,0.00001236182362132411,0.9909766604840755
Beauchamp,208.26344981781315,0.000012361138072958077,0.9909890216221485
Sceaux,208.05192597026553,0.000012348583419284823,0.9910013702055678
Wülfrath,207.91140372739352,0.000012340242950287589,0.991013710448518
Mons-en-Barœul,207.60683802899703,0.000012322165949001673,0.991026032614467
Socuéllamos,207.55523899247333,0.000012319103372176699,0.9910383517178392
Elyria,207.39987261639175,0.000012309881853814646,0.9910506615996929
Itami city,207.37226722123057,0.000012308243380518231,0.9910629698430735
Roézé-sur-Sarthe,207.3333894801034,0.00001230593585547503,0.991075275778929
Izeaux,207.28001963211182,0.000012302768175017736,0.9910875785471039
Gentilly,207.08469287969774,0.00001229117487356208,0.9910998697219776
Lepe,206.95208991106958,0.000012283304440197364,0.9911121530264178
Meylan,206.7677984991789,0.00001227236612341622,0.9911244253925411
Chapelle-lez-Herlaimont,206.69420854980953,0.00001226799831175396,0.9911366933908529
Lormont,206.64000006392598,0.00001226478085530964,0.9911489581717082
Oñate,206.63960892505514,0.00001226475763989862,0.991161222929348
Peine,206.14242280608246,0.000012235247967078181,0.9911734581773152
Cistérniga,205.96544711934328,0.000012224743863255579,0.9911856829211784
Fellbach,205.9582514838204,0.000012224316778021473,0.9911979072379564
Jávea,205.51118973077877,0.000012197782155353308,0.9912101050201118
Gulfport,205.1831670887339,0.000012178312905358073,0.9912222833330171
Bennsville,205.06655501165855,0.000012171391585333057,0.9912344547246025
Denain,205.06512224634463,0.000012171306545879966,0.9912466260311484
Grass Valley,205.02005693421006,0.000012168631767631148,0.9912587946629161
Racine,204.97230125438864,0.000012165797306987396,0.991270960460223
Algonquin,204.83325561420992,0.00001215754447933955,0.9912831180047024
Cement Mills,204.68601016812934,0.000012148804965559247,0.9912952668096681
Moret-Loing-et-Orvanne,204.379682023741,0.000012130623357160223,0.9913073974330251
Pulgara,204.29820095731614,0.000012125787181089526,0.9913195232202062
Ferrol,204.2363744968354,0.000012122117572162789,0.9913316453377784
Eustis,204.16407057297815,0.000012117826090451534,0.9913437631638689
Glen Ellyn,203.82723399704554,0.000012097833703756855,0.9913558609975726
Copperhannia,203.76608444904147,0.000012094204271868358,0.9913679552018445
Saint-Martin-la-Pallu,203.65800054185092,0.00001208778912748553,0.9913800429909719
Tandegin,203.47094841691774,0.000012076686953075368,0.9913921196779251
Caldes de Montbui,203.4187501645647,0.000012073588810770189,0.9914041932667358
Davison,203.3400001237169,0.000012068914730277322,0.9914162621814661
Akron,203.33523208748593,0.000012068631731247778,0.9914283308131974
Locquignol,203.2329591411808,0.000012062561486989787,0.9914403933746844
Brawley,203.17370592916848,0.000012059044609037409,0.9914524524192935
Pine Bluff,203.15175380898268,0.000012057741676675306,0.9914645101609701
Colorado City,202.80074969682653,0.000012036908398928617,0.991476547069369
Lexington Park,202.71084547048423,0.000012031572279911421,0.991488578641649
Hameln,202.4745624610135,0.000012017548086482776,0.9915005961897354
Marcos Sanchez,202.32959491499656,0.000012008943773753005,0.9915126051335093
Vigneux-sur-Seine,202.1671468272194,0.000011999301931920182,0.9915246044354412
City,202.126050110773,0.000011996862703208743,0.9915366012981445
La Carlota,202.0421377573317,0.000011991882222054597,0.9915485931803665
Bidart,201.93750041071326,0.000011985671642664551,0.9915605788520092
Millançay,201.43514652098938,0.00001195585524522277,0.9915725347072545
Doullens,201.3720004982315,0.000011952107315824928,0.9915844868145703
Ennigerloh,201.3253231979388,0.000011949336860642821,0.9915964361514309
Buritis,201.31424969530107,0.00001194867961091813,0.991608384831042
North New Hyde Park,201.29721644834515,0.000011947668630270123,0.9916203324996722
Varacieux,200.91618340387168,0.000011925053034123913,0.9916322575527063
Baturité,200.90822785250143,0.000011924580845321603,0.9916441821335517
Shawnee,200.6135372696268,0.000011907089965443735,0.991656089223517
Lescar,200.2934139425495,0.000011888089566430665,0.9916679773130835
Mosbach,200.2493417384921,0.000011885473732495281,0.9916798627868161
La Celle-Saint-Cloud,200.24400056898594,0.00001188515671607308,0.9916917479435321
Ming Ming,199.8495002455311,0.000011861741791503657,0.9917036096853237
Rouans,199.84368349729075,0.000011861396547879788,0.9917154710818715
Chauvigny,199.75949965137988,0.000011856399952732021,0.9917273274818244
Haaltert,199.73291514188043,0.000011854822072442358,0.9917391823038968
Halluin,199.60200002789497,0.000011847051818942636,0.9917510293557158
Powder Springs,199.5436831927483,0.000011843590518114974,0.991762872946234
Agüimes,199.33199996128678,0.000011831026404468942,0.9917747039726384
Caledonia,199.27392099342674,0.000011827579221866902,0.9917865315518604
Dumgree,199.1357981556522,0.000011819381165653709,0.991798350933026
Lewis Center,198.63531434742228,0.000011789675763855066,0.9918101406087899
La Réole,198.17022525756687,0.000011762071157953462,0.9918219026799479
Hatsukaichi City,198.16047501630217,0.000011761492448253689,0.991833664172396
Grove City,197.73849564013835,0.000011736446549238453,0.9918454006189452
Armthorpe,197.22381292585987,0.000011705898394482893,0.9918571065173398
Severna Park,197.0223303152398,0.000011693939722083328,0.9918688004570619
Saint-Paul-lès-Dax,196.82189503823633,0.000011682043212465826,0.9918804825002744
Lüdinghausen,196.82189503823633,0.000011682043212465826,0.9918921645434869
Sakura City,196.73741647706728,0.000011677029124973619,0.9919038415726119
Bridgenorth,196.48481915368728,0.000011662036621997743,0.9919155036092339
North Ogden,196.47078274415972,0.000011661203513757337,0.9919271648127477
Érezée,196.3937725501687,0.0000116566326990427,0.9919388214454467
Sherborne Saint John,196.04873504010985,0.00001163615355925164,0.9919504575990059
Oregon City,195.6327003176205,0.000011611460495479123,0.9919620690595014
Les Lilas,195.47249998804182,0.00001160195206567549,0.991973671011567
Sonchamp,195.45284935885815,0.000011600785734565674,0.9919852717973016
Laurinburg,195.34475863810792,0.000011594370185775101,0.9919968661674873
Hayden,195.31905166752713,0.000011592844390379585,0.9920084590118777
Point MacKenzie,195.08528954252512,0.00001157896981994533,0.9920200379816976
Anjo city,194.57387602331477,0.000011548615702941763,0.9920315865974005
Genas,194.3162722912985,0.000011533326052730226,0.9920431199234532
Westchase,194.31213197853683,0.000011533080311205455,0.9920546530037644
Benbrook,194.14997875890927,0.000011523455970791694,0.9920661764597352
Fort Smith,194.06861983092605,0.000011518627044049397,0.9920776950867792
Büdingen,194.02962026020242,0.000011516312288008801,0.9920892113990673
Wismar,193.99643922129033,0.00001151434288145304,0.9921007257419486
Haute-Goulaine,193.5470417643441,0.000011487669626881448,0.9921122134115755
Yardley,193.43796251021416,0.000011481195405301161,0.9921236946069808
Cheillé,193.14507100016468,0.000011463811306462474,0.9921351584182873
Burgowan,193.0030195814837,0.000011455380075724141,0.9921466137983629
Dana Point,192.93554651510414,0.000011451375321695275,0.9921580651736847
Currency Creek,192.69464887613654,0.000011437077234444088,0.992169502250919
Colerne,192.39878694716936,0.0000114195168312255,0.9921809217677503
Montilla,192.33903269328295,0.000011415970214748233,0.992192337737965
Saint-Junien,192.214144786636,0.000011408557696329586,0.9922037462956613
Nassogne,192.0474010845333,0.000011398660895300453,0.9922151449565566
Aurillac,191.62932298433432,0.000011373846550169992,0.9922265188031069
Saint-Épain,191.61300128572248,0.000011372877802315758,0.9922378916809091
Hilden,191.60519931812883,0.000011372414729228521,0.9922492640956384
Saint-Thibault,191.28074914510734,0.00001135315751731725,0.9922606172531557
Lyndon,191.17811706306517,0.000011347065957142154,0.9922719643191129
Yangpyeong-gun,191.16374645357206,0.00001134621301300677,0.9922833105321259
Bromelton,190.5427506593987,0.000011309354818440139,0.9922946198869442
West Melbourne,190.37646115665973,0.000011299484975674938,0.99230591937192
Finsterwalde,189.93831340392168,0.000011273479428985448,0.992317192851349
Premià de Mar,189.90077365334452,0.000011271251318193493,0.9923284641026672
Rowland Flat,189.88500025961548,0.000011270315114083102,0.9923397344177812
Krailling,189.8379290341285,0.000011267521278112283,0.9923510019390593
Wetteren,189.81900036893785,0.00001126639779800013,0.9923622683368574
Stahnsdorf,189.6561013765052,0.00001125672919345542,0.9923735250660508
Bry-sur-Marne,189.61232936582164,0.000011254131177009116,0.9923847791972278
Alfortville,189.4309793965486,0.000011243367444766748,0.9923960225646726
Alcantarilla,189.40953118186937,0.00001124209442089578,0.9924072646590935
Trémery,189.34305222612227,0.000011238148670685387,0.9924185028077642
La Cañada,189.22329203578926,0.000011231040499522155,0.9924297338482637
Saumur,188.8866850883751,0.000011211061742054421,0.9924409449100058
Septimus,188.62931960321995,0.000011195786232597531,0.9924521406962383
Oldbrook,188.56139527770733,0.000011191754694817338,0.9924633324509332
Torelló,188.27724262051865,0.00001117488927636595,0.9924745073402096
Doberschütz,188.1299981363006,0.00001116614981967543,0.9924856734900293
Morganton,188.12129842257946,0.00001116563346232806,0.9924968391234916
Marín,187.1527194779764,0.000011108145035629702,0.9925079472685272
Monóvar,187.0013422664961,0.000011099160287639383,0.9925190464288149
Lliçà de Vall,186.8399991095066,0.000011089584027174963,0.9925301360128421
Cheektowaga,186.67803212474408,0.000011079970740428481,0.9925412159835825
Azusa,186.66683897780192,0.000011079306389410845,0.9925522952899719
Peabody,186.5531110901678,0.00001107255625575551,0.9925633678462276
Richwiller,186.51464533754296,0.000011070273183619271,0.9925744381194113
Scunthorpe,186.49764319903088,0.000011069264049362315,0.9925855073834606
Aguadulce,186.2546456486477,0.000011054841325287088,0.9925965622247859
Yssingeaux,186.11849990591594,0.000011046760616332036,0.9926076089854023
Innawanga,185.9388268232998,0.000011036096412967715,0.9926186450818153
Gwacheon City,185.74898829627244,0.000011024828856196688,0.9926296699106715
Cunjardine,185.6359228721577,0.000011018118041985253,0.9926406880287134
Weigelstown,185.52989974570312,0.00001101182521188867,0.9926516998539253
Pakenham,185.45454491602635,0.000011007352648628465,0.992662707206574
Carlepont,185.3336059623066,0.000011000174513883089,0.992673707381088
Crynant,185.32799929752946,0.000010999841739421226,0.9926847072228273
Ampuriabrava,185.24999963119626,0.000010995212196186285,0.9926957024350235
Rosemount,184.95144057097795,0.000010977491709132416,0.9927066799267327
Garfield Heights,184.62605773878337,0.000010958179140754018,0.9927176381058733
Santiponce,184.38426231580763,0.000010943827766994353,0.9927285819336403
Portsmouth charter Township,184.34823133024804,0.000010941689206494197,0.9927395236228469
Lilydale,184.29011797649147,0.000010938239982973238,0.9927504618628299
Kenosha,184.08839348820447,0.000010926266954318457,0.9927613881297842
Carspach,183.80228834775747,0.000010909285649401332,0.9927722974154337
Oostrozebeke,183.30000042915347,0.00001087947316756799,0.9927831768886012
Cargo,183.18228110338123,0.000010872486128598842,0.9927940493747298
Athée-sur-Cher,183.18191598276977,0.000010872464457459257,0.9928049218391873
Kimitsu City,182.9912411692536,0.000010861147264264913,0.9928157829864517
Künzelsau,182.83067439328107,0.000010851617084632037,0.9928266346035363
Shibata City,182.54009566873083,0.000010834370257412129,0.9928374689737937
El Villar,182.48250024206934,0.000010830951774610867,0.9928482999255682
Narangba,182.23500067368147,0.00001081626184058492,0.9928591161874089
Santa Perpètua de Mogoda,182.18385054096356,0.000010813225907714657,0.9928699294133166
Merthyr Tydfil,182.1554953145049,0.000010811542929402081,0.992880740956246
Enghien-les-Bains,182.03730141219197,0.000010804527722714831,0.9928915454839686
Sylvania,182.00784177623302,0.000010802779193974016,0.9929023482631627
Commequiers,181.88670025019644,0.000010795589035878503,0.9929131438521985
Neuendorf bei Elmshorn,181.8792927381313,0.000010795149375057106,0.9929239390015736
Georgetown Township,181.7759997546673,0.000010789018588153867,0.9929347280201617
Deanside,181.74617634825375,0.000010787248468409828,0.9929455152686302
Union charter Township,181.71570420408545,0.00001078543984389231,0.9929563007084741
Lognes,181.5854984894637,0.00001077771169563713,0.9929670784201697
Clavier,181.56497942416974,0.000010776493819915543,0.9929778549139897
Jaén,181.48128041628866,0.000010771526001539863,0.9929886264399912
Sunset,181.3106083296047,0.00001076139603763815,0.9929993878360288
White Center,181.26891142182205,0.000010758921185546882,0.9930101467572143
East Cobb,180.88056004073337,0.000010735871221442951,0.9930208826284358
Peaugres,180.83835157781334,0.000010733366006829162,0.9930316159944426
Montigny-le-Bretonneux,180.73872016465543,0.000010727452546471494,0.9930423434469892
Helmstedt,180.59645927257552,0.000010719008882780528,0.993053062455872
Caluire-et-Cuire,180.14952223242403,0.00001069248166224296,0.9930637549375342
Chatou,180.10499972943217,0.000010689839101547276,0.9930744447766358
Rainhill,179.99879712062403,0.000010683535618567742,0.9930851283122544
Clarence Town,179.91356978642597,0.000010678477088871178,0.9930958067893432
Petrie,179.87187006326474,0.000010676002069677694,0.9931064827914128
Oshu-shi,179.68253972041495,0.000010664764675351354,0.9931171475560882
Tabernes Blanques,179.51981640532833,0.000010655106497849566,0.993127802662586
Fujioka City,179.357432236809,0.00001064546844984025,0.9931384481310359
Sarrebourg,178.37549975328147,0.000010587187445574621,0.9931490353184814
Guernica-Luno,178.2162976880251,0.00001057773826612496,0.9931596130567476
Jemeppe-sur-Sambre,178.0185594173321,0.000010566001832927094,0.9931701790585805
Palamós,177.8527506811023,0.0000105561605252755,0.9931807352191058
Roye,177.56100047752258,0.000010538844166824618,0.9931912740632726
South El Monte,177.2948410589209,0.000010523046707761916,0.9932017971099804
East Wenatchee,177.03171279376275,0.000010507429157878042,0.9932123045391382
Précigné,176.77500031515956,0.000010492192406562143,0.9932227967315448
Libertyville,176.63811073911128,0.000010484067548591329,0.9932332807990933
Fareham,176.6343618294516,0.000010483845038160587,0.9932437646441316
Vauvert,176.39075622477924,0.000010469386224012759,0.9932542340303556
Pueblo,175.6679995553568,0.000010426488178332167,0.993264660518534
Oupeye,175.66502726103857,0.00001042631176264092,0.9932750868302966
Finestrat,175.07648999896105,0.000010391380091413997,0.993285478210388
Christies Beach,174.9984027896248,0.000010386745352206604,0.9932958649557403
Olne,174.9200968199909,0.000010382097628837821,0.9933062470533691
Sharpsburg,174.17135715207024,0.000010337657404573964,0.9933165847107738
Ballymoney,173.9825957465708,0.000010326453778597994,0.9933269111645524
Peñarroya-Pueblonuevo,173.28201508074045,0.00001028487195351467,0.9933371960365059
Tessenderlo,173.03277171528296,0.000010270078519252039,0.9933474661150252
Berry,172.90476514274417,0.00001026248089749564,0.9933577285959226
Cheste,172.8299996908754,0.000010258043315795899,0.9933679866392384
Pleasant Hill,172.32818931754815,0.000010228259177885155,0.9933782148984164
Heuvelland,172.21302187229276,0.000010221423601630382,0.993388436322018
Vallet,172.15499985616654,0.000010217979799305802,0.9933986543018173
Watermael-Boitsfort,171.77184092545866,0.00001019523802464246,0.993408849539842
Dillingen/Saar,171.69399111376538,0.000010190617375785752,0.9934190401572177
Undera,171.48129307633548,0.00001017799302998327,0.9934292181502478
Châtillon,171.37524233387992,0.0000101716985607839,0.9934393898488085
Épinal,171.2144967983477,0.000010162157771168326,0.9934495520065797
Carrières-sur-Seine,171.0743705842915,0.000010153840807816835,0.9934597058473875
Tönisvorst,170.61996068121582,0.000010126870047664002,0.9934698327174352
Villeneuve-Saint-Georges,170.4961522715673,0.000010119521601032595,0.9934799522390362
Haar,170.1074996860698,0.000010096453759431252,0.9934900486927956
Dohna,169.49286761012615,0.000010059973273001902,0.9935001086660685
Jarny,169.4549996824935,0.000010057725683794994,0.9935101663917524
Palm Valley,169.4491495131612,0.00001005737845651661,0.9935202237702089
Peachtree Corners,169.00950013892725,0.000010031283783527426,0.9935302550539924
